combo_key,combo_label,n_factors,ic_5d,ic_20d,ic_60d,tail_reversion_score,fear_n,greed_n,fear_excess_20d,greed_excess_20d,fear_win_rate,greed_win_rate,is_sharpe,oos_sharpe,sharpe_decay
move+curve+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,6,-0.025394593026013417,-0.004364272971563233,,44.310810810810814,111,4,-11.175969939789036,33.13484087102178,68.46846846846847,100.0,0.2495884496240098,-1.712014462599732,-6.8593497222278526
momentum+strength+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,7,-0.03995092428685003,-0.03576604793510688,,41.22935779816517,109,1,9.405483072856637,50.6348408710218,36.69724770642202,100.0,-0.5252282640000498,-1.281678379950429,0.0
momentum+curve+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,5,0.017468053099607216,0.07475443156869234,,39.53182579564489,12,0,-39.53182579564489,0.0,91.66666666666666,0.0,0.35892378577712314,0.2518169903069784,0.7015890288846623
momentum+move+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.057370720341322914,-0.06604497958822264,,37.15909090909093,132,2,14.975749961930868,52.134840871021794,28.78787878787879,100.0,-1.378617053955902,-0.8981840065842289,0.0
momentum+move+inflation+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 1年通膨預期價差,5,-0.05876362890163736,-0.08250574228550205,,37.15909090909093,132,2,14.975749961930868,52.134840871021794,28.78787878787879,100.0,-1.3083735849033122,-1.0724637916291826,0.0
momentum+move+inflation+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,6,-0.045755528780729464,-0.0755934742922346,,35.70652173913045,92,2,16.42831913189134,52.134840871021794,27.173913043478258,100.0,-1.2665394600754514,-1.4640465887577456,0.0
momentum+strength+move+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.04764632876152699,-0.04042631592514371,,35.67375886524825,141,1,14.96108200577355,50.6348408710218,28.368794326241137,100.0,-0.9731646677784921,-1.0606344687238947,0.0
momentum+strength+duration+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,8,-0.05320446752557661,-0.06579924734430397,,35.6589147286822,129,3,12.309259475672938,47.96817420435514,29.457364341085274,100.0,-0.8767864788362458,-0.7602793900696745,0.0
momentum+curve+cand_copper_gold+cand_swap_spread,動能 (10Y-SMA125) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread,4,-0.007913748101056618,0.021307924341483875,,32.068627450980394,12,51,-39.53182579564489,-7.463198344664499,91.66666666666666,35.294117647058826,0.3387558468834639,0.10293004464393585,0.30384728585760773
strength+move+curve+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,7,-0.031419619167018804,-0.008906672261882296,,30.463030303030305,75,11,-2.1918257956448914,28.271204507385413,62.66666666666667,100.0,0.3754710886951384,-1.3761247464606137,-3.6650618060714395
momentum+move+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,7,0.00047767283255767916,0.027108413449728308,,29.70555555555557,90,4,5.179285315466222,34.884840871021794,50.0,100.0,-0.0033720574237573178,-1.1948822273241413,0.0
curve+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,6,-0.013374829258763304,0.010332610622539602,,28.100000000000016,66,15,-14.865159128978224,13.23484087102179,69.6969696969697,100.0,-0.02524300063765966,-1.235308845287516,0.0
momentum+duration+move+inflation+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,8,-0.047543929164883314,-0.049003812863539414,,27.83636363636367,110,1,11.798477234658137,39.63484087102181,31.818181818181817,100.0,-1.1011271472797322,-0.28467194054844164,0.0
momentum+duration+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,7,-0.019102720822152357,0.0063663684737227996,,27.61333333333334,100,3,7.354840871021775,34.968174204355115,30.0,100.0,-0.4134032809769837,-0.09225292243413254,0.0
momentum+strength+duration+move+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,8,-0.02601756732747231,-0.01871525498684631,,25.967948717948723,104,12,7.750225486406391,33.718174204355115,38.46153846153847,100.0,-0.6700609514312863,-0.21793876590018907,0.0
strength+move+curve+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,8,-0.024592096644199594,-0.0034375976637252546,,25.595547309833027,98,11,2.6756571975523875,28.271204507385413,53.06122448979592,100.0,0.3696325120781019,-1.4079935449405527,-3.8091712685789103
momentum+strength+move+curve+inflation+cand_sofr_ted_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + SOFR-3M利差,6,-0.059286192973719724,-0.05388406721001566,,25.05958549222799,193,4,8.075255378793793,33.13484087102178,36.787564766839374,100.0,-0.8392587239980122,-0.632326451858317,0.0
momentum+move+cand_copper_gold+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 銅金比報酬差 + SOFR-3M利差,4,0.015482071646075336,0.053525615405304844,,24.580931263858098,123,11,9.781182334436407,34.362113598294506,43.08943089430895,100.0,-0.25060758088142854,0.3235793615883823,0.0
strength+move+curve+inflation+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差,6,-0.055516710238413036,-0.06281442845366769,,24.52368758002561,71,11,3.747516927359804,28.271204507385413,59.154929577464785,100.0,-0.1177924725857553,-1.7422481697914496,0.0
momentum+strength+duration+move+inflation+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,8,-0.05348413778975226,-0.08196878124882914,,24.36904761904765,84,3,23.599126585307488,47.96817420435514,9.523809523809524,100.0,-1.1852457221790287,-0.8561524870754558,0.0
momentum+duration+inflation+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,6,-0.052028418653639594,-0.08604348519154188,,23.927958833619215,212,11,6.615972946493472,30.543931780112686,38.67924528301887,100.0,-1.3907250657357098,-0.18884125764789567,0.0
momentum+strength+move+curve+inflation+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差,8,-0.03025889425332195,-0.006084607634751017,,23.852112676056343,142,8,5.282728194965435,29.13484087102178,43.66197183098591,100.0,-0.23057255999521814,-0.653027546411836,0.0
momentum+strength+move+inflation+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,7,-0.043256547557422885,-0.06107138856119204,,22.891304347826097,46,1,27.743536523195704,50.6348408710218,15.217391304347828,100.0,-0.8877968025954988,-1.4200005892690908,0.0
momentum+duration+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,6,-0.04942821637555762,-0.06153519281008615,,22.573674752920045,159,14,8.70402326095888,31.277698013878926,32.075471698113205,100.0,-1.0272903946567895,-0.19660664079663323,0.0
strength+move+curve+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,7,-0.04667928658580182,-0.04531196837743532,,22.400000000000002,101,5,2.6348408710217757,25.03484087102178,55.44554455445545,100.0,-0.005978605547921607,-1.8161775396169844,0.0
momentum+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,4,0.05182787718165765,0.08035186062762252,,22.297540983606567,40,61,-1.5151591289782242,20.78238185462834,67.5,86.88524590163934,0.7426459691640686,0.28379115298647534,0.38213518253645695
momentum+strength+move+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.03583615578546699,-0.03189241252858585,,22.224528301886803,106,10,13.210312569134988,35.43484087102179,32.075471698113205,100.0,-0.8027677618586135,-0.6457714547934519,0.0
momentum+strength+duration+move+cand_copper_gold+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.020293429098210213,-0.009336248168689066,,22.144082332761585,106,11,10.67257672007838,32.81665905283997,30.18867924528302,100.0,-0.8423600450783799,-0.027197547637538018,0.0
momentum+strength+move+curve+inflation+cand_copper_gold+cand_sofr_ted_spread,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + SOFR-3M利差,7,-0.03500613926994261,-0.0085383547983322,,21.878406708595392,159,9,6.534211940204163,28.412618648799555,40.25157232704403,100.0,-0.35205859905459963,-0.48127880587925886,0.0
momentum+strength+move+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.016034444174187812,0.012435807103398557,,21.770642201834864,109,13,9.86419866918692,31.634840871021783,36.69724770642202,100.0,-0.2643817401407939,-0.50312255678361,0.0
momentum+duration+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,8,-0.038244301993900366,-0.04032474526078593,,21.742812742812752,99,13,11.584335820516726,33.32714856332948,31.313131313131315,100.0,-0.7310961708115097,-0.43548067605482016,0.0
momentum+move+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,6,-0.03093585163894901,-0.03914583648690305,,21.631250000000026,64,5,21.603590871021776,43.2348408710218,12.5,100.0,-0.5998204727195555,-1.9299398677370525,0.0
momentum+duration+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + 1年通膨預期價差,7,-0.035343185800427966,-0.045627430088804176,,21.121933621933636,99,14,11.584335820516726,32.70626944245036,31.313131313131315,100.0,-0.6615738132431633,-0.4534805060476937,0.0
duration+move+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,7,-0.013150428226026913,0.0034335599768910113,,20.730769230769234,102,13,5.134840871021777,25.86561010179101,47.05882352941176,84.61538461538461,-0.14279754711855125,-1.169752765877961,0.0
momentum+strength+duration+move+curve+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,9,-0.050953840094700574,-0.06035478976037637,,19.923076923076945,39,1,30.711763947944856,50.6348408710218,10.256410256410255,100.0,-0.9422449866967746,-0.7824142847280036,0.0
momentum+move+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,6,0.025424715267940337,0.05049017386257463,,19.88157894736842,76,38,3.490104028916513,23.371682976284934,55.26315789473685,92.10526315789474,0.28190254393269343,-0.6319542734815389,-2.241747323970312
curve+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,5,0.008540506393837532,0.0324740050561898,,19.455000000000005,75,24,-16.77849246231156,2.6765075376884453,68.0,62.5,0.30960880491982,-0.8994933259795808,-2.905257575644608
momentum+duration+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.0402377976306759,-0.04886459182335877,,18.692874692874692,148,44,5.101057087237995,23.793931780112686,41.21621621621622,93.18181818181817,-0.7968694120187988,0.46259722879841114,0.0
momentum+strength+duration+move+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,10,-0.037131101188610426,-0.03047397671179077,,18.529629629629646,54,5,18.505211241392146,37.03484087102179,27.77777777777778,100.0,-0.5964988684003975,-0.8929477267964243,0.0
duration+curve+cand_swap_spread+cand_sofr_ted_spread,存續期間避險 (TLT-SHY) + 殖利率曲線 (10Y-2Y) + 10Y Swap Spread + SOFR-3M利差,4,-0.05734444289341639,-0.07155384883389838,,18.158823529411748,68,5,-3.92398265838999,14.23484087102176,63.23529411764706,100.0,-0.9490376608434098,-0.13706804004206,0.0
curve+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,4,0.011978344083672978,0.07136858851997224,,17.933662280701764,114,64,-16.830071409679984,1.103590871021778,71.9298245614035,54.6875,1.0329671639211682,-0.5608459779297712,-0.5429465693766938
inflation+cand_swap_spread+cand_sofr_ted_spread,通膨意外 (CPI-10YBE) + 10Y Swap Spread + SOFR-3M利差,3,-0.02077266239316573,-0.024049029622358158,,17.735537190082656,484,4,-3.3506963190608707,14.384840871021785,58.057851239669425,75.0,0.30065620197656256,-1.8563175956510116,-6.174220200505691
move+curve+inflation+cand_copper_gold+cand_sofr_ted_spread,波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + SOFR-3M利差,5,-0.0267341906314081,0.006392809769047833,,17.691876750700285,204,28,1.335821263178637,19.027698013878922,48.529411764705884,92.85714285714286,-0.08413213207888093,-1.0693705398638607,0.0
momentum+duration+move+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.04017465980305835,-0.05452926126376368,,17.51515151515152,96,33,8.968174204355108,26.483325719506627,35.41666666666667,96.96969696969697,-0.9692459537999103,0.02678135231367502,0.0
momentum+duration+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,5,-0.007068272874227589,0.00117839778903924,,17.47202521670607,54,47,4.375581611762514,21.84760682846858,53.70370370370371,89.36170212765957,-0.30815692569471076,0.7713688653924445,0.0
strength+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 10Y Swap Spread + SOFR-3M利差,3,-0.0025765007966879433,-0.012271319535744557,,17.395989974937343,45,266,-11.031825795644892,6.3641641792924535,91.11111111111111,66.9172932330827,0.9425753099706,-1.1206512272484472,-1.1889248693384527
move+inflation+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,7,0.0014983747648479274,0.0035144499938631266,,17.357142857142854,94,14,5.134840871021775,22.49198372816463,50.0,100.0,0.010538123484488363,-1.7560690444654559,-166.6396343761116
momentum+duration+cand_copper_gold+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,5,-0.04143831421621055,-0.053145337952502605,,17.25500515995872,170,57,4.0289585180806,21.28396367803932,38.82352941176471,92.98245614035088,-0.7644970801570511,0.47427775537233335,0.0
momentum+duration+inflation+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.06393577318920361,-0.07918261791747401,,17.13222222222223,225,8,13.252618648799551,30.38484087102178,24.88888888888889,87.5,-1.3837159034114188,0.11600037833030742,0.0
move+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,波動度 (MOVE偏態) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,4,0.03820747758977501,0.06360757736269149,,16.968361581920913,120,118,-14.231825795644896,2.7365357862760167,71.66666666666667,57.6271186440678,0.7230832477204339,-1.1084873746843633,-1.5330010454244938
momentum+duration+move+cand_copper_gold+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.03717338281147955,-0.053698624941203005,,16.565314685314693,143,25,11.94952618570709,28.514840871021782,34.96503496503497,100.0,-1.1675839433184725,0.308151495778917,0.0
momentum+strength+duration+move+inflation+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 強度 (NQ 52W區間) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差 + 1年通膨預期價差,9,-0.05196580962825162,-0.07187842689641623,,16.375000000000018,56,7,22.545555156736068,38.920555156736086,16.071428571428573,100.0,-0.9910322647522195,-1.0904882753523428,0.0
momentum+move+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,6,-0.01667050757378041,-0.015207006644735984,,16.258828417116746,83,29,13.75532279873262,30.014151215849367,28.915662650602407,100.0,-0.5592689650424504,-0.29269324377305767,0.0
move+curve+inflation+cand_credit_spread+cand_sofr_ted_spread,波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差 + SOFR-3M利差,5,-0.051134122490381746,-0.05392090004281406,,16.231878253904682,227,22,5.493871708026181,21.725749961930862,43.17180616740088,100.0,-0.5329789009453683,-1.479555485431771,0.0
move+curve+inflation+cand_sofr_ted_spread+cand_inflation_1y,波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + SOFR-3M利差 + 1年通膨預期價差,5,-0.062398968976190496,-0.07248106390039903,,16.189542483660134,153,1,17.445298387361646,33.63484087102178,26.797385620915033,100.0,-1.3477993868737892,-1.6413812520935993,0.0
momentum+move+cand_copper_gold+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,5,-0.021068264287853623,-0.027267993300362864,,16.136818687430477,87,31,12.014151215849369,28.150969903279844,32.18390804597701,96.7741935483871,-0.5579754645691373,-0.450045908972098,0.0
momentum+duration+move+cand_copper_gold+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 銅金比報酬差 + SOFR-3M利差,5,-0.015572139703025125,-0.00987095169035582,,16.076687116564422,163,22,8.05815375445736,24.13484087102178,39.263803680981596,81.81818181818183,-0.9007154772143123,0.7247221756009531,0.0
duration+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,存續期間避險 (TLT-SHY) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,4,0.03165374719322175,0.049390739696376175,,16.029411764705884,30,102,-3.3651591289782257,12.664252635727658,63.33333333333333,78.43137254901961,0.41265937831782146,-0.03129332096831094,-0.07583329644869839
curve+cand_copper_gold+cand_credit_spread+cand_swap_spread+cand_sofr_ted_spread,殖利率曲線 (10Y-2Y) + 銅金比報酬差 + IG企業債利差 + 10Y Swap Spread + SOFR-3M利差,5,0.013212786816739746,0.05094626166503918,,16.01754385964913,114,60,-15.216036321960686,0.801507537688443,72.80701754385966,48.333333333333336,0.8293133853310822,-0.7187830992978458,-0.8667207258579216
momentum+duration+move+inflation+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,7,-0.022918195507587103,-0.012834367802295491,,15.913043478260896,46,1,23.721797392760912,39.63484087102181,8.695652173913043,100.0,-0.797479669875716,-0.2807655045353206,0.0
duration+move+inflation+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差 + 1年通膨預期價差,7,-0.0435240448987428,-0.05101031190489839,,15.891025641025642,104,6,9.57714856332947,25.468174204355112,35.57692307692308,100.0,-0.9044161266174884,-0.7516466347197398,0.0
move+curve+inflation+cand_credit_spread,波動度 (MOVE偏態) + 殖利率曲線 (10Y-2Y) + 通膨意外 (CPI-10YBE) + IG企業債利差,4,-0.05818352049721638,-0.06521655199376318,,15.729898260584179,277,22,5.995851701346684,21.725749961930862,40.07220216606498,100.0,-0.5641029868365226,-1.9730742585486571,0.0
strength+curve+cand_copper_gold+cand_swap_spread+cand_sofr_ted_spread,強度 (NQ 52W區間) + 殖利率曲線 (10Y-2Y) + 銅金比報酬差 + 10Y Swap Spread + SOFR-3M利差,5,-0.010677990865273533,0.0296503714739536,,15.716666666666669,60,132,-11.665159128978223,4.051507537688447,81.66666666666667,59.09090909090909,1.1680342143654368,-0.6873426469971254,-0.5884610558009563
momentum+cand_copper_gold+cand_credit_spread+cand_inflation_1y,動能 (10Y-SMA125) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,4,-0.01178109024084085,-0.006644728753741027,,15.665496049165935,134,51,4.381109527738194,20.046605576904128,44.02985074626866,86.27450980392157,-0.31470636172414707,0.019316509545676507,0.0
duration+move+inflation+cand_copper_gold+cand_credit_spread+cand_inflation_1y,存續期間避險 (TLT-SHY) + 波動度 (MOVE偏態) + 通膨意外 (CPI-10YBE) + 銅金比報酬差 + IG企業債利差 + 1年通膨預期價差,6,-0.04240716985814811,-0.0534994412345533,,15.532448377581122,113,6,9.93572582677399,25.468174204355112,31.858407079646017,100.0,-0.8949661976924147,-0.9513442754137352,0.0
momentum+move+cand_copper_gold+cand_credit_spread+cand_sofr_ted_spread,動能 (10Y-SMA125) + 波動度 (MOVE偏態) + 銅金比報酬差 + IG企業債利差 + SOFR-3M利差,5,0.015723590299253427,0.042152365804035974,,15.425724637681164,96,23,13.426507537688437,28.8522321753696,27.083333333333332,100.0,-0.08800002387944857,-0.025895422914452352,0.0
