date,score,label,ust10yr,momentum_score,momentum_raw,strength_score,strength_raw,putcall_score,putcall_raw,move_score,move_raw
2023-09-23,16.373239559824345,極度恐懼,4.44,15.068493150684931,-2.336729925957872,3.256704980842912,108.6875,,,30.794520547945197,101.11000061035156
2023-09-24,16.55588796165083,極度恐懼,4.44,15.616438356164384,-2.303151243036506,3.256704980842912,108.6875,,,30.794520547945197,101.11000061035156
2023-09-25,10.73972602739726,極度恐懼,4.55,11.561643835616438,-2.728601135277916,0.0,108.171875,,,20.657534246575334,117.33000183105467
2023-09-26,10.64840182648402,極度恐懼,4.56,11.452054794520548,-2.7476358075361738,0.0,108.109375,,,20.493150684931507,117.72000122070312
2023-09-27,8.146118721461184,極度恐懼,4.61,8.10958904109589,-3.190372862595287,0.0,107.578125,,,16.328767123287662,122.08999633789062
2023-09-28,11.63527397260274,極度恐懼,4.59,10.027397260273972,-2.9054929919792625,3.125,107.859375,,,21.753424657534257,115.23999786376952
2023-09-29,13.647862760020296,極度恐懼,4.59,12.219178082191782,-2.6922011935823007,5.381944444444445,108.0625,,,23.342465753424666,113.5500030517578
2023-09-30,13.793981481481485,極度恐懼,4.59,12.657534246575342,-2.661742518071474,5.381944444444445,108.0625,,,23.342465753424666,113.5500030517578
2023-10-01,13.92183536276002,極度恐懼,4.59,13.041095890410958,-2.631264768623949,5.381944444444445,108.0625,,,23.342465753424666,113.5500030517578
2023-10-02,6.538812785388125,極度恐懼,4.69,7.835616438356165,-3.252212987668572,0.0,107.328125,,,11.780821917808211,127.58999633789062
2023-10-03,3.5616438356164397,極度恐懼,4.81,6.301369863013699,-3.8234985756013593,0.0,106.640625,,,4.38356164383562,141.6699981689453
2023-10-04,7.745843025760319,極度恐懼,4.73,7.232876712328768,-3.3532407329081177,4.716981132075472,107.109375,,,11.287671232876718,128.22999572753906
2023-10-05,8.26280118319405,極度恐懼,4.72,8.602739726027398,-3.12985902206857,6.761006289308176,107.3125,,,9.424657534246576,130.17999267578125
2023-10-06,7.128830303552454,極度恐懼,4.78,6.794520547945206,-3.509772069705512,2.044025157232704,106.84375,,,12.54794520547945,126.63999938964844
2023-10-07,7.147095143735101,極度恐懼,4.78,6.8493150684931505,-3.4665094574021573,2.044025157232704,106.84375,,,12.54794520547945,126.63999938964844
2023-10-08,7.201889664283047,極度恐懼,4.78,7.013698630136986,-3.4227715489529893,2.044025157232704,106.84375,,,12.54794520547945,126.63999938964844
2023-10-09,12.98541110249562,極度恐懼,4.78,14.3013698630137,-2.4822795240479674,12.10691823899371,107.84375,,,12.54794520547945,126.63999938964844
2023-10-10,10.173429826828638,極度恐懼,4.66,13.6986301369863,-2.5613888691015316,10.849056603773583,107.71875,,,5.972602739726028,136.1699981689453
2023-10-11,13.811292036414804,極度恐懼,4.58,16.10958904109589,-2.327512196335839,13.050314465408803,107.9375,,,12.273972602739718,127.18000030517578
2023-10-12,9.75417133339077,極度恐懼,4.7,10.246575342465754,-2.925667341835178,5.9748427672955975,107.234375,,,13.041095890410958,126.37000274658205
2023-10-13,12.292151288015852,極度恐懼,4.63,14.73972602739726,-2.4523043556022417,10.849056603773583,107.71875,,,11.287671232876718,128.3300018310547
2023-10-14,12.401740329111746,極度恐懼,4.63,15.068493150684931,-2.4173987484967645,10.849056603773583,107.71875,,,11.287671232876718,128.3300018310547
2023-10-15,12.511329370207635,極度恐懼,4.63,15.397260273972602,-2.3821364123976663,10.849056603773583,107.71875,,,11.287671232876718,128.3300018310547
2023-10-16,8.82743172223658,極度恐懼,4.71,11.287671232876711,-2.815503285660379,5.660377358490567,107.203125,,,9.534246575342465,130.16000366210938
2023-10-17,5.369863013698629,極度恐懼,4.83,6.575342465753424,-3.666074133193056,0.0,106.21875,,,9.534246575342465,130.1699981689453
2023-10-18,5.625570776255709,極度恐懼,4.91,6.082191780821917,-3.929368236349637,0.0,105.875,,,10.794520547945211,129.1699981689453
2023-10-19,4.000000000000001,極度恐懼,4.98,5.1506849315068495,-4.292007680470636,0.0,105.421875,,,6.849315068493155,134.6199951171875
2023-10-20,6.092654413363519,極度恐懼,4.93,6.63013698630137,-3.722357076520283,5.182072829131653,106.0,,,6.465753424657535,135.4499969482422
2023-10-21,6.110919253546168,極度恐懼,4.93,6.684931506849315,-3.677519605259568,5.182072829131653,106.0,,,6.465753424657535,135.4499969482422
2023-10-22,6.165713774094113,極度恐懼,4.93,6.8493150684931505,-3.6326403520136017,5.182072829131653,106.0,,,6.465753424657535,135.4499969482422
2023-10-23,9.001087192868015,極度恐懼,4.86,8.986301369863012,-3.1486976590834215,9.523809523809524,106.484375,,,8.493150684931507,131.8300018310547
2023-10-24,9.760024557768316,極度恐懼,4.83,8.657534246575342,-3.219367159588659,8.403361344537815,106.359375,,,12.219178082191789,128.1300048828125
2023-10-25,5.9341800647199525,極度恐懼,4.95,6.575342465753424,-3.7954905220847857,2.2408963585434174,105.671875,,,8.986301369863014,131.2100067138672
2023-10-26,8.85489172838085,極度恐懼,4.86,9.205479452054794,-3.13630029056264,8.26330532212885,106.34375,,,9.0958904109589,130.94000244140625
2023-10-27,10.111149482624098,極度恐懼,4.84,10.136986301369864,-3.0181006299338176,8.96358543417367,106.421875,,,11.23287671232876,129.16000366210938
2023-10-28,10.275533044267933,極度恐懼,4.84,10.63013698630137,-2.971015814114629,8.96358543417367,106.421875,,,11.23287671232876,129.16000366210938
2023-10-29,10.403386925546473,極度恐懼,4.84,11.013698630136986,-2.922778355499612,8.96358543417367,106.421875,,,11.23287671232876,129.16000366210938
2023-10-30,8.481409001956948,極度恐懼,4.88,9.808219178082192,-3.061311795205261,7.142857142857142,106.21875,,,8.493150684931507,131.89999389648438
2023-10-31,10.039983116534286,極度恐懼,4.88,9.863013698630136,-3.0539918642396295,6.722689075630252,106.171875,,,13.534246575342465,126.86000061035156
2023-11-01,16.258521673509584,極度恐懼,4.77,16.21917808219178,-2.388686850233212,12.885154061624648,106.859375,,,19.671232876712324,120.5500030517578
2023-11-02,21.46840105905376,極度恐懼,4.67,24.273972602739725,-1.7834604432494336,18.487394957983195,107.484375,,,21.643835616438352,118.63999938964844
2023-11-03,27.77227786091606,恐懼,4.57,35.45205479452055,-0.9556246922269268,26.330532212885156,108.359375,,,21.534246575342465,118.73999786376952
2023-11-04,28.009720783290486,恐懼,4.57,36.16438356164384,-0.9273259435261508,26.330532212885156,108.359375,,,21.534246575342465,118.73999786376952
2023-11-05,28.17410434493432,恐懼,4.57,36.65753424657534,-0.9013900955690692,26.330532212885156,108.359375,,,21.534246575342465,118.73999786376952
2023-11-06,21.576020362482893,極度恐懼,4.67,27.06849315068493,-1.5703010467911254,19.46778711484594,107.59375,,,18.191780821917817,121.73999786376952
2023-11-07,25.921312817364385,恐懼,4.58,33.15068493150685,-1.0608790140402022,24.2296918767507,108.125,,,20.38356164383561,120.08999633789062
2023-11-08,29.030505352826065,恐懼,4.49,38.082191780821915,-0.8584545301666022,26.05042016806723,108.328125,,,22.95890410958904,117.0999984741211
2023-11-09,23.014849775526653,極度恐懼,4.62,27.123287671232877,-1.565117492516546,18.907563025210084,107.53125,,,23.013698630136982,117.0500030517578
2023-11-10,22.450609467531304,極度恐懼,4.61,26.301369863013697,-1.6418303346609926,17.92717086834734,107.421875,,,23.123287671232873,116.79000091552734
2023-11-11,22.541933668444543,極度恐懼,4.61,26.575342465753423,-1.618409363580574,17.92717086834734,107.421875,,,23.123287671232873,116.79000091552734
2023-11-12,22.669787549723083,極度恐懼,4.61,26.95890410958904,-1.5915966809958846,17.92717086834734,107.421875,,,23.123287671232873,116.79000091552734
2023-11-13,20.415103027512373,極度恐懼,4.63,27.506849315068493,-1.5496621532618042,18.067226890756302,107.4375,,,15.671232876712324,124.47000122070312
2023-11-14,32.85831958354118,恐懼,4.44,51.34246575342466,-0.1791905262747807,31.23249299719888,108.90625,,,16.0,124.11000061035156
2023-11-15,27.80873079825537,恐懼,4.53,40.273972602739725,-0.7742075976641962,25.07002801120448,108.21875,,,18.082191780821915,122.19000244140624
2023-11-16,35.42145990816418,恐懼,4.45,51.61643835616439,-0.1596986247346032,30.81232492997199,108.859375,,,23.83561643835617,116.08000183105467
2023-11-17,35.64260772802272,恐懼,4.44,50.465753424657535,-0.2321037035677918,29.831932773109244,108.75,,,26.63013698630137,113.11000061035156
2023-11-18,35.8252561298492,恐懼,4.44,51.013698630136986,-0.2041799536580298,29.831932773109244,108.75,,,26.63013698630137,113.11000061035156
2023-11-19,36.02616937185833,恐懼,4.44,51.61643835616439,-0.1750951778833854,29.831932773109244,108.75,,,26.63013698630137,113.11000061035156
2023-11-20,36.17842753539773,恐懼,4.42,53.31506849315068,-0.0603712256506495,30.672268907563023,108.84375,,,24.54794520547945,115.08999633789062
2023-11-21,37.75534323318369,恐懼,4.41,54.73972602739726,0.0555672915308142,31.512605042016805,108.9375,,,27.013698630136982,112.79000091552734
2023-11-22,37.36359566657713,恐懼,4.42,53.64383561643835,-0.0347954703876763,30.392156862745097,108.8125,,,28.054794520547944,111.56999969482422
2023-11-23,35.79675888620288,恐懼,4.42,50.90410958904109,-0.2090584329806965,28.431372549019606,108.59375,,,28.054794520547944,111.56999969482422
2023-11-24,35.48208689868642,恐懼,4.47,48.54794520547945,-0.3675642634237313,26.610644257703083,108.390625,,,31.28767123287672,107.43000030517578
2023-11-25,35.60994077996496,恐懼,4.47,48.93150684931507,-0.3393948588517322,26.610644257703083,108.390625,,,31.28767123287672,107.43000030517578
2023-11-26,35.719529821060846,恐懼,4.47,49.26027397260274,-0.3124701814005471,26.610644257703083,108.390625,,,31.28767123287672,107.43000030517578
2023-11-27,40.55395674251436,恐懼,4.39,58.9041095890411,0.2672259554132752,32.07282913165266,109.0,,,30.68493150684931,109.30999755859376
2023-11-28,45.37413504214471,中性,4.34,69.36986301369863,0.7752651208900638,36.83473389355743,109.53125,,,29.91780821917807,110.05999755859376
